gene,drug_class,coverage,matching_kmers,total_kmers,biosample_id
sul1_3_EU855787,sulfonamide,0.962,1558,1620,48146720
sul1_5_EU780013,sulfonamide,0.963,1612,1674,48146720
sul1_7_FJ715937,sulfonamide,0.923,1496,1620,48146720
sul1_8_JN581942,sulfonamide,0.962,1552,1614,48146720
sul1_9_AY963803,sulfonamide,0.983,1616,1644,48146720
sul1_10_DQ143913,sulfonamide,0.961,1540,1602,48146720
sul1_11_DQ914960,sulfonamide,0.926,1578,1704,48146720
sul1_14_AJ517791,sulfonamide,0.867,1404,1620,48146720
sul1_15_EF667294,sulfonamide,0.962,1558,1620,48146720
sul1_17_AM746675,sulfonamide,0.962,1558,1620,48146720
sul1_18_AY260546,sulfonamide,0.962,1558,1620,48146720
sul1_19_DQ125241,sulfonamide,0.962,1558,1620,48146720
sul1_20_JF262165,sulfonamide,0.962,1558,1620,48146720
sul1_21_AJ971344,sulfonamide,0.923,1496,1620,48146720
sul1_22_AY115475,sulfonamide,0.957,1550,1620,48146720
sul1_23_AJ621187,sulfonamide,0.885,1434,1620,48146720
sul1_24_EU117158,sulfonamide,0.962,1558,1620,48146720
sul1_25_AY878717,sulfonamide,0.962,1558,1620,48146720
sul1_26_AY524415,sulfonamide,0.962,1558,1620,48146720
sul1_27_GU562437,sulfonamide,0.962,1558,1620,48146720
sul1_28_JN790946,sulfonamide,0.927,1502,1620,48146720
sul1_29_AJ746361,sulfonamide,0.962,1558,1620,48146720
sul1_30_JF262178,sulfonamide,0.962,1558,1620,48146720
sul1_31_AM040449,sulfonamide,0.962,1558,1620,48146720
sul1_32_EF592571,sulfonamide,0.89,1442,1620,48146720
sul1_33_AJ564903,sulfonamide,0.962,1558,1620,48146720
sul1_34_AY047357,sulfonamide,0.855,1406,1644,48146720
sul1_35_AB281182,sulfonamide,0.888,1460,1644,48146720
sul1_38_BX248359,sulfonamide,0.945,1554,1644,48146720
sul1_39_AY522923,sulfonamide,0.99,1580,1596,48146720
sul1_36_X15024,sulfonamide,0.962,1558,1620,48146720
sul1_37_AF188331,sulfonamide,0.84,1360,1620,48146720
dfrA5_1_X12868,trimethoprim,0.995,884,888,48146720
dfrA5_3_KF030794,trimethoprim,0.624,554,888,48146720
dfrA5_2_FJ001870,trimethoprim,0.925,821,888,48146720
dfrA5_4_AY139589,trimethoprim,0.957,850,888,48146720
aac(6')-Ib_2_M23634,aminoglycoside,0.471,543,1152,40889912
aac(6')-Ib11_1_AY136758,aminoglycoside,0.45,486,1080,40889912
aac(6')-Ib-Hangzhou_1_FJ503047,aminoglycoside,0.448,438,978,40889912
aadA2_1_NC_010870,aminoglycoside,0.478,754,1578,40889912
aph(3')-IIb_2_CP006832,aminoglycoside,0.321,499,1554,40889912
aac(6')-Ib_1_M21682,aminoglycoside,0.477,549,1152,40889912
aac(6')-Ib3_1_X60321,aminoglycoside,0.5,525,1050,40889912
aadA2_2_JQ364967,aminoglycoside,0.474,723,1524,40889912
aadA3_1_AF047479,aminoglycoside,0.473,721,1524,40889912
aadA8_1_AF326210,aminoglycoside,0.37,564,1524,40889912
aadA8b_2_AM040708,aminoglycoside,0.373,569,1524,40889912
aac(6')-Ib-cr_1_DQ303918,aminoglycoside,0.435,496,1140,40889912
aac(6')-Ib-cr_2_EF636461,aminoglycoside,0.437,427,978,40889912
aadA8b_1_AY139603,aminoglycoside,0.379,577,1524,40889912
aadA2b_1_D43625,aminoglycoside,0.479,719,1500,40889912
aac(6')Ib-cr_3_EF210035,aminoglycoside,0.489,478,978,40889912
blaOXA-368_1_KT736121,beta-lactam,0.426,657,1542,40889912
blaOXA-395_1_AY306133,beta-lactam,0.319,484,1518,40889912
blaOXA-396_1_AY306134,beta-lactam,0.33,501,1518,40889912
blaOXA-454_1_LC037981,beta-lactam,0.44,678,1542,40889912
blaOXA-485_1_LLNM01000004,beta-lactam,0.372,564,1518,40889912
blaOXA-486_1_AY597426,beta-lactam,0.3,456,1518,40889912
blaOXA-488_1_CP017969,beta-lactam,0.48,728,1518,40889912
blaOXA-494_1_AY597430,beta-lactam,0.312,474,1518,40889912
blaOXA-520_1_KX388630,beta-lactam,0.46,709,1542,40889912
blaOXA-10_1_J03427,beta-lactam,0.48,740,1542,40889912
blaOXA-11_1_Z22590,beta-lactam,0.44,678,1542,40889912
blaOXA-14_1_KJ420612,beta-lactam,0.46,709,1542,40889912
blaOXA-16_1_AF043100,beta-lactam,0.44,678,1542,40889912
blaOXA-17_1_DQ902344,beta-lactam,0.46,709,1542,40889912
blaOXA-50_1_AY306130,beta-lactam,0.338,513,1518,40889912
blaOXA-74_1_EU161636,beta-lactam,0.446,688,1542,40889912
blaOXA-142_1_LC169567,beta-lactam,0.44,678,1542,40889912
blaOXA-233_1_KJ657570,beta-lactam,0.44,678,1542,40889912
blaOXA-240_1_JX089628,beta-lactam,0.46,709,1542,40889912
blaOXA-251_1_JN118546,beta-lactam,0.42,647,1542,40889912
blaOXA-256_1_HE616889,beta-lactam,0.46,709,1542,40889912
blaPAO_1_AY083595,beta-lactam,0.353,822,2328,40889912
blaPAO_2_FJ666065,beta-lactam,0.361,840,2328,40889912
blaPAO_3_FJ666073,beta-lactam,0.366,852,2328,40889912
blaPAO_4_AY083592,beta-lactam,0.38,884,2328,40889912
blaVIM-2_1_AF302086,beta-lactam,0.5,771,1542,40889912
blaVIM-3_1_AF300454,beta-lactam,0.46,709,1542,40889912
blaVIM-6_1_AY165025,beta-lactam,0.46,709,1542,40889912
blaVIM-8_1_AY524987,beta-lactam,0.44,678,1542,40889912
blaVIM-9_1_AY524988,beta-lactam,0.48,740,1542,40889912
blaVIM-10_1_AY524989,beta-lactam,0.48,740,1542,40889912
blaVIM-11_1_AY605049,beta-lactam,0.48,740,1542,40889912
blaVIM-15_1_EU419745,beta-lactam,0.48,740,1542,40889912
blaVIM-16_1_EU419746,beta-lactam,0.48,740,1542,40889912
blaVIM-17_1_EU118148,beta-lactam,0.48,740,1542,40889912
blaVIM-18_1_AM778091,beta-lactam,0.46,698,1518,40889912
blaVIM-20_1_GQ414736,beta-lactam,0.48,740,1542,40889912
blaVIM-23_1_GQ242167,beta-lactam,0.48,740,1542,40889912
blaVIM-24_1_HM855205,beta-lactam,0.48,740,1542,40889912
blaVIM-30_1_JN129451,beta-lactam,0.48,740,1542,40889912
blaVIM-31_1_JN982330,beta-lactam,0.46,709,1542,40889912
blaVIM-36_1_JX982635,beta-lactam,0.48,740,1542,40889912
blaOXA-246_1_EU886980,beta-lactam,0.46,709,1542,40889912
blaVIM-46_1_KP749829,beta-lactam,0.473,730,1542,40889912
blaVIM-45_1_KP681695,beta-lactam,0.48,740,1542,40889912
blaVIM-44_1_KP681696,beta-lactam,0.46,709,1542,40889912
blaVIM-41_1_KP771862,beta-lactam,0.48,740,1542,40889912
blaVIM-51_1_KU746270,beta-lactam,0.48,740,1542,40889912
blaVIM-50_1_KU663375,beta-lactam,0.46,709,1542,40889912
blaVIM-48_1_KY362199,beta-lactam,0.477,744,1560,40889912
blaVIM-56_1_MG834535,beta-lactam,0.473,730,1542,40889912
fosA_4_ACWU01000146,fosfomycin,0.41,310,756,40889912
catB7_1_AF036933,phenicol,0.305,372,1218,40889912
ant(2'')-Ia_2_JF826500,aminoglycoside,0.702,708,1008,54766575
ant(2'')-Ia_3_X74412,aminoglycoside,0.938,946,1008,54766575
ant(2'')-Ia_4_AF458082,aminoglycoside,0.796,802,1008,54766575
ant(2'')-Ia_5_AY139594,aminoglycoside,0.8,806,1008,54766575
ant(2'')-Ia_6_AJ871915,aminoglycoside,0.764,770,1008,54766575
ant(2'')-Ia_7_DQ018384,aminoglycoside,0.938,946,1008,54766575
ant(2'')-Ia_8_AY920928,aminoglycoside,0.913,920,1008,54766575
ant(2'')-Ia_9_HM367610,aminoglycoside,0.825,832,1008,54766575
ant(2'')-Ia_10_HM367617,aminoglycoside,0.74,746,1008,54766575
ant(2'')-Ia_11_HM367620,aminoglycoside,0.728,734,1008,54766575
ant(2'')-Ia_12_HQ880250,aminoglycoside,0.938,946,1008,54766575
ant(2'')-Ia_13_DQ176450,aminoglycoside,0.825,832,1008,54766575
ant(2'')-Ia_14_DQ266447,aminoglycoside,0.938,946,1008,54766575
ant(2'')-Ia_15_EF205594,aminoglycoside,0.938,946,1008,54766575
ant(2'')-Ia_16_HQ386848,aminoglycoside,0.938,946,1008,54766575
ant(2'')-Ia_17_JTTZ01000034,aminoglycoside,0.673,678,1008,54766575
ant(2'')-Ia_19_GQ466184,aminoglycoside,0.706,712,1008,54766575
ant(2'')-Ia_20_AY139599,aminoglycoside,0.748,754,1008,54766575
ant(2'')-Ia_1_X04555,aminoglycoside,1.0,1008,1008,54766575
blaOXA-337_1_KF048908,beta-lactam,0.379,603,1590,54766575
blaOXA-338_1_KF048909,beta-lactam,0.34,541,1590,54766575
blaOXA-339_1_KF048911,beta-lactam,0.391,622,1590,54766575
blaOXA-340_1_KF048912,beta-lactam,0.367,583,1590,54766575
blaOXA-344_1_KF048917,beta-lactam,0.353,561,1590,54766575
blaOXA-345_1_KF048918,beta-lactam,0.306,486,1590,54766575
blaOXA-346_1_KF048919,beta-lactam,0.313,497,1590,54766575
blaOXA-365_1_KF885217,beta-lactam,0.317,504,1590,54766575
blaOXA-366_1_KP050485,beta-lactam,0.48,761,1584,54766575
blaOXA-374_1_KF986255,beta-lactam,0.306,486,1590,54766575
blaOXA-375_1_KF986256,beta-lactam,0.321,510,1590,54766575
blaOXA-377_1_KF986258,beta-lactam,0.321,510,1590,54766575
blaOXA-379_1_KF986260,beta-lactam,0.321,510,1590,54766575
blaOXA-381_1_KJ135344,beta-lactam,0.37,588,1590,54766575
blaOXA-382_1_KJ135345,beta-lactam,0.403,640,1590,54766575
blaOXA-383_1_KF986262,beta-lactam,0.336,535,1590,54766575
blaOXA-386_1_KF986254,beta-lactam,0.306,487,1590,54766575
blaOXA-389_1_KJ135346,beta-lactam,0.306,486,1590,54766575
blaOXA-390_1_KJ135342,beta-lactam,0.389,618,1590,54766575
blaOXA-391_1_KJ427797,beta-lactam,0.422,671,1590,54766575
blaOXA-398_1_KM087842,beta-lactam,0.48,761,1584,54766575
blaOXA-402_1_JX865391,beta-lactam,0.5,795,1590,54766575
blaOXA-406_1_KJ584915,beta-lactam,0.37,589,1590,54766575
blaOXA-409_1_KJ584918,beta-lactam,0.405,647,1596,54766575
blaOXA-410_1_KJ584919,beta-lactam,0.344,547,1590,54766575
blaOXA-412_1_KJ584921,beta-lactam,0.401,638,1590,54766575
blaOXA-413_1_KJ584922,beta-lactam,0.345,548,1590,54766575
blaOXA-414_1_KJ584914,beta-lactam,0.332,528,1590,54766575
blaOXA-422_1_KM433671,beta-lactam,0.48,761,1584,54766575
blaOXA-423_1_KM433672,beta-lactam,0.461,730,1584,54766575
blaOXA-431_1_KM979378,beta-lactam,0.339,539,1590,54766575
blaOXA-432_1_KM979379,beta-lactam,0.401,637,1590,54766575
blaOXA-433_1_KM979380,beta-lactam,0.387,616,1590,54766575
blaOXA-435_1_KP144324,beta-lactam,0.48,761,1584,54766575
blaOXA-440_1_KP727574,beta-lactam,0.48,761,1584,54766575
blaOXA-441_1_JX865394,beta-lactam,0.307,488,1590,54766575
blaOXA-482_1_KP264124,beta-lactam,0.48,761,1584,54766575
blaOXA-483_1_KP264125,beta-lactam,0.48,761,1584,54766575
blaOXA-510_1_JX865393,beta-lactam,0.348,553,1590,54766575
blaOXA-516_1_KU871391,beta-lactam,0.329,523,1590,54766575
blaOXA-524_1_KX599402,beta-lactam,0.309,491,1590,54766575
blaOXA-528_1_KX599407,beta-lactam,0.383,609,1590,54766575
blaOXA-529_1_KX599405,beta-lactam,0.311,495,1590,54766575
blaOXA-531_1_KX599400,beta-lactam,0.343,546,1590,54766575
blaOXA-532_1_KX609247,beta-lactam,0.362,575,1590,54766575
blaOXA-23_1_AY795964,beta-lactam,0.5,792,1584,54766575
blaOXA-27_1_AF201828,beta-lactam,0.441,699,1584,54766575
blaOXA-49_1_AY288523,beta-lactam,0.462,734,1590,54766575
blaOXA-51_1_DQ385606,beta-lactam,0.32,509,1590,54766575
blaOXA-64_1_AY750907,beta-lactam,0.35,556,1590,54766575
blaOXA-67_1_DQ491200,beta-lactam,0.303,481,1590,54766575
blaOXA-68_1_AY750910,beta-lactam,0.304,484,1590,54766575
blaOXA-70_1_AY750912,beta-lactam,0.481,764,1590,54766575
blaOXA-71_1_AY750913,beta-lactam,0.306,486,1590,54766575
blaOXA-73_1_AY762325,beta-lactam,0.48,761,1584,54766575
blaOXA-88_1_DQ392963,beta-lactam,0.345,549,1590,54766575
blaOXA-91_1_DQ519086,beta-lactam,0.365,580,1590,54766575
blaOXA-95_1_DQ519089,beta-lactam,0.319,507,1590,54766575
blaOXA-98_1_EU255288,beta-lactam,0.31,493,1590,54766575
blaOXA-100_1_AM231720,beta-lactam,0.327,520,1590,54766575
blaOXA-106_1_EF650032,beta-lactam,0.461,733,1590,54766575
blaOXA-116_1_EU220744,beta-lactam,0.316,503,1590,54766575
blaOXA-117_1_GQ423625,beta-lactam,0.306,487,1590,54766575
blaOXA-120_1_EU255289,beta-lactam,0.302,480,1590,54766575
blaOXA-122_1_EU255291,beta-lactam,0.309,491,1590,54766575
blaOXA-123_1_EU255292,beta-lactam,0.417,663,1590,54766575
blaOXA-124_1_EU255293,beta-lactam,0.376,598,1590,54766575
blaOXA-125_1_EU255294,beta-lactam,0.481,764,1590,54766575
blaOXA-132_1_EU547447,beta-lactam,0.301,478,1590,54766575
blaOXA-146_1_FJ194494,beta-lactam,0.481,765,1590,54766575
blaOXA-148_1_GQ853679,beta-lactam,0.436,693,1590,54766575
blaOXA-165_1_HM488986,beta-lactam,0.48,761,1584,54766575
blaOXA-166_1_HM488987,beta-lactam,0.48,761,1584,54766575
blaOXA-167_1_HM488988,beta-lactam,0.48,761,1584,54766575
blaOXA-168_1_HM488989,beta-lactam,0.48,761,1584,54766575
blaOXA-169_1_HM488990,beta-lactam,0.48,761,1584,54766575
blaOXA-170_1_HM488991,beta-lactam,0.48,761,1584,54766575
blaOXA-171_1_HM488992,beta-lactam,0.48,761,1584,54766575
blaOXA-180_1_HM570036,beta-lactam,0.335,533,1590,54766575
blaOXA-203_1_HQ998857,beta-lactam,0.316,502,1590,54766575
blaOXA-208_1_KF305665,beta-lactam,0.387,616,1590,54766575
blaOXA-216_1_FR865168,beta-lactam,0.316,502,1590,54766575
blaOXA-217_1_JN603240,beta-lactam,0.31,493,1590,54766575
blaOXA-219_1_JN215211,beta-lactam,0.301,478,1590,54766575
blaOXA-223_1_JN248564,beta-lactam,0.307,488,1590,54766575
blaOXA-225_1_JN638887,beta-lactam,0.48,761,1584,54766575
blaOXA-239_1_JQ837239,beta-lactam,0.455,721,1584,54766575
blaOXA-554_1_KY126221,beta-lactam,0.368,585,1590,54766575
blaOXA-555_1_KY126224,beta-lactam,0.328,522,1590,54766575
blaOXA-556_1_KY126231,beta-lactam,0.345,549,1590,54766575
blaOXA-558_1_KY126234,beta-lactam,0.311,494,1590,54766575
blaOXA-559_1_KY126237,beta-lactam,0.325,516,1590,54766575
blaOXA-560_1_KY126238,beta-lactam,0.386,614,1590,54766575
blaOXA-565_1_KY883665,beta-lactam,0.333,528,1584,54766575
blaOXA-314_1_KF057031,beta-lactam,0.352,559,1590,54766575
blaOXA-317_1_KF057034,beta-lactam,0.322,512,1590,54766575
blaOXA-259_1_KF057028,beta-lactam,0.328,521,1590,54766575
blaOXA-261_1_APQV01000009,beta-lactam,0.386,614,1590,54766575
blaOXA-103_1_APQF01000011,beta-lactam,0.336,533,1584,54766575
msr(E)_1_FR751518,macrolide,1.0,2892,2892,54766575
mph(E)_1_DQ839391,macrolide,1.0,1710,1710,54766575
mph(E)_2_JF769133,macrolide,0.964,1648,1710,54766575
catB3_2_U13880,phenicol,1.0,1206,1206,54766575
catB3_1_AJ009818,phenicol,0.949,1144,1206,54766575
sul1_2_U12338,sulfonamide,0.962,1558,1620,54766575
sul1_3_EU855787,sulfonamide,0.923,1496,1620,54766575
sul1_5_EU780013,sulfonamide,0.926,1550,1674,54766575
sul1_7_FJ715937,sulfonamide,0.885,1434,1620,54766575
sul1_8_JN581942,sulfonamide,1.0,1614,1614,54766575
sul1_9_AY963803,sulfonamide,0.945,1554,1644,54766575
sul1_10_DQ143913,sulfonamide,0.923,1478,1602,54766575
sul1_11_DQ914960,sulfonamide,0.89,1516,1704,54766575
sul1_14_AJ517791,sulfonamide,0.828,1342,1620,54766575
sul1_15_EF667294,sulfonamide,0.923,1496,1620,54766575
sul1_17_AM746675,sulfonamide,0.923,1496,1620,54766575
sul1_18_AY260546,sulfonamide,0.923,1496,1620,54766575
sul1_19_DQ125241,sulfonamide,0.923,1496,1620,54766575
sul1_20_JF262165,sulfonamide,0.923,1496,1620,54766575
sul1_21_AJ971344,sulfonamide,0.885,1434,1620,54766575
sul1_22_AY115475,sulfonamide,0.956,1548,1620,54766575
sul1_23_AJ621187,sulfonamide,0.847,1372,1620,54766575
sul1_24_EU117158,sulfonamide,0.923,1496,1620,54766575
sul1_25_AY878717,sulfonamide,0.923,1496,1620,54766575
sul1_26_AY524415,sulfonamide,0.923,1496,1620,54766575
sul1_27_GU562437,sulfonamide,0.923,1496,1620,54766575
sul1_28_JN790946,sulfonamide,0.889,1440,1620,54766575
sul1_29_AJ746361,sulfonamide,0.923,1496,1620,54766575
sul1_30_JF262178,sulfonamide,0.923,1496,1620,54766575
sul1_31_AM040449,sulfonamide,0.923,1496,1620,54766575
sul1_32_EF592571,sulfonamide,0.857,1388,1620,54766575
sul1_33_AJ564903,sulfonamide,0.923,1496,1620,54766575
sul2_1_AF542061,sulfonamide,0.943,1482,1572,54766575
sul2_2_AY034138,sulfonamide,1.0,1572,1572,54766575
sul2_3_HQ840942,sulfonamide,0.889,1398,1572,54766575
sul2_5_AY524415,sulfonamide,0.692,1088,1572,54766575
sul2_6_FN995456,sulfonamide,0.921,1448,1572,54766575
sul2_7_HM486907,sulfonamide,0.917,1508,1644,54766575
sul2_8_AJ877041,sulfonamide,0.917,1508,1644,54766575
sul2_9_FJ197818,sulfonamide,0.955,1570,1644,54766575
sul2_10_AM183225,sulfonamide,0.921,1454,1578,54766575
sul2_11_AY232670,sulfonamide,0.961,1510,1572,54766575
sul2_12_AF497970,sulfonamide,0.961,1510,1572,54766575
sul2_13_AJ289135,sulfonamide,0.959,1508,1572,54766575
sul2_14_AJ514834,sulfonamide,0.986,1556,1578,54766575
sul2_15_FJ968160,sulfonamide,0.961,1510,1572,54766575
sul2_17_U57647,sulfonamide,0.961,1510,1572,54766575
sul2_18_AJ830714,sulfonamide,0.961,1510,1572,54766575
sul2_19_AJ319822,sulfonamide,0.961,1510,1572,54766575
sul2_20_AJ830710,sulfonamide,0.961,1510,1572,54766575
sul2_21_AB366440,sulfonamide,0.889,1398,1572,54766575
sul1_34_AY047357,sulfonamide,0.852,1400,1644,54766575
sul1_35_AB281182,sulfonamide,0.884,1454,1644,54766575
sul1_38_BX248359,sulfonamide,0.908,1492,1644,54766575
sul1_39_AY522923,sulfonamide,0.951,1518,1596,54766575
sul1_36_X15024,sulfonamide,1.0,1620,1620,54766575
sul1_37_AF188331,sulfonamide,0.801,1298,1620,54766575
dfrA19_2_EU855687,trimethoprim,0.792,855,1080,54766575
dfrA19_1_AJ310778,trimethoprim,0.739,798,1080,54766575
aph(6)-Id_1_M28829,aminoglycoside,0.5,807,1614,54587107
aph(6)-Id_3_AB109805,aminoglycoside,0.462,745,1614,54587107
aph(6)-Id_4_CP000971,aminoglycoside,0.481,770,1602,54587107
aph(6)-Id_5_18676889,aminoglycoside,0.481,776,1614,54587107
aph(3'')-Ib_1_M28829,aminoglycoside,0.458,709,1548,54587107
aph(3'')-Ib_3_AF321550,aminoglycoside,0.48,743,1548,54587107
aph(3'')-Ib_4_AF313472,aminoglycoside,0.48,743,1548,54587107
aac(3)-Ia_1_X15852,aminoglycoside,0.379,382,1008,54587107
aac(6')-Im_2_Z54241,aminoglycoside,0.468,461,984,54587107
aph(3'')-Ib_2_AF024602,aminoglycoside,0.499,773,1548,54587107
aph(3'')-Ib_5_AF321551,aminoglycoside,0.48,743,1548,54587107
aph(6)-Id_2_AF024602,aminoglycoside,0.481,776,1614,54587107
blaOXA-336_1_KF048907,beta-lactam,0.481,764,1590,54587107
blaOXA-338_1_KF048909,beta-lactam,0.304,483,1590,54587107
blaOXA-342_1_KF048915,beta-lactam,0.336,534,1590,54587107
blaOXA-343_1_KF048916,beta-lactam,0.37,588,1590,54587107
blaOXA-344_1_KF048917,beta-lactam,0.306,487,1590,54587107
blaOXA-345_1_KF048918,beta-lactam,0.367,583,1590,54587107
blaOXA-375_1_KF986256,beta-lactam,0.375,597,1590,54587107
blaOXA-381_1_KJ135344,beta-lactam,0.304,483,1590,54587107
blaOXA-382_1_KJ135345,beta-lactam,0.306,487,1590,54587107
blaOXA-383_1_KF986262,beta-lactam,0.32,509,1590,54587107
blaOXA-403_1_KJ920337,beta-lactam,0.316,502,1590,54587107
blaOXA-425_1_KM588353,beta-lactam,0.461,733,1590,54587107
blaOXA-437_1_KP410856,beta-lactam,0.461,736,1596,54587107
blaOXA-480_1_KR872296,beta-lactam,0.486,773,1590,54587107
blaOXA-507_1_KU551305,beta-lactam,0.321,510,1590,54587107
blaOXA-508_1_KU596972,beta-lactam,0.492,782,1590,54587107
blaOXA-510_1_JX865393,beta-lactam,0.301,478,1590,54587107
blaOXA-511_1_KU710720,beta-lactam,0.387,616,1590,54587107
blaOXA-516_1_KU871391,beta-lactam,0.311,494,1590,54587107
blaOXA-521_1_KX462701,beta-lactam,0.376,598,1590,54587107
blaOXA-525_1_KX599406,beta-lactam,0.461,733,1590,54587107
blaOXA-536_1_KX859240,beta-lactam,0.481,764,1590,54587107
blaOXA-24_1_AJ239129,beta-lactam,0.481,767,1596,54587107
blaOXA-25_1_AF201826,beta-lactam,0.445,710,1596,54587107
blaOXA-26_1_AF201827,beta-lactam,0.461,736,1596,54587107
blaOXA-64_1_AY750907,beta-lactam,0.308,489,1590,54587107
blaOXA-65_1_AY750908,beta-lactam,0.454,722,1590,54587107
blaOXA-66_1_AY750909,beta-lactam,0.5,795,1590,54587107
blaOXA-69_1_AY859527,beta-lactam,0.321,510,1590,54587107
blaOXA-72_1_AY739646,beta-lactam,0.5,798,1596,54587107
blaOXA-76_1_AY949203,beta-lactam,0.489,777,1590,54587107
blaOXA-79_1_EU019534,beta-lactam,0.481,764,1590,54587107
blaOXA-80_1_EU019535,beta-lactam,0.481,764,1590,54587107
blaOXA-82_1_DQ987479,beta-lactam,0.481,764,1590,54587107
blaOXA-83_1_DQ309277,beta-lactam,0.481,764,1590,54587107
blaOXA-84_1_DQ309276,beta-lactam,0.461,733,1590,54587107
blaOXA-88_1_DQ392963,beta-lactam,0.425,676,1590,54587107
blaOXA-90_1_EU547443,beta-lactam,0.397,631,1590,54587107
blaOXA-92_1_DQ335566,beta-lactam,0.301,479,1590,54587107
blaOXA-94_1_DQ519088,beta-lactam,0.377,599,1590,54587107
blaOXA-95_1_DQ519089,beta-lactam,0.393,625,1590,54587107
blaOXA-106_1_EF650032,beta-lactam,0.316,502,1590,54587107
blaOXA-107_1_LAVJ01000082,beta-lactam,0.313,498,1590,54587107
blaOXA-108_1_EF650034,beta-lactam,0.367,584,1590,54587107
blaOXA-109_1_EF650035,beta-lactam,0.481,764,1590,54587107
blaOXA-110_1_EF650036,beta-lactam,0.321,510,1590,54587107
blaOXA-112_1_EF650038,beta-lactam,0.301,479,1590,54587107
blaOXA-115_1_EU029998,beta-lactam,0.461,733,1590,54587107
blaOXA-120_1_EU255289,beta-lactam,0.317,504,1590,54587107
blaOXA-126_1_EU255295,beta-lactam,0.367,584,1590,54587107
blaOXA-127_1_EU255296,beta-lactam,0.481,764,1590,54587107
blaOXA-130_1_EU547445,beta-lactam,0.387,615,1590,54587107
blaOXA-131_1_EU547446,beta-lactam,0.461,733,1590,54587107
blaOXA-138_1_EU670845,beta-lactam,0.471,749,1590,54587107
blaOXA-139_1_AM991978,beta-lactam,0.461,736,1596,54587107
blaOXA-160_1_GU199038,beta-lactam,0.476,759,1596,54587107
blaOXA-172_1_HM113558,beta-lactam,0.461,733,1590,54587107
blaOXA-173_1_HM113559,beta-lactam,0.453,721,1590,54587107
blaOXA-174_1_HM113560,beta-lactam,0.469,746,1590,54587107
blaOXA-175_1_HM113561,beta-lactam,0.461,733,1590,54587107
blaOXA-176_1_HM113562,beta-lactam,0.461,733,1590,54587107
blaOXA-177_1_HM113563,beta-lactam,0.461,733,1590,54587107
blaOXA-178_1_HM113564,beta-lactam,0.461,733,1590,54587107
blaOXA-180_1_HM570036,beta-lactam,0.31,493,1590,54587107
blaOXA-194_1_HQ425492,beta-lactam,0.467,743,1590,54587107
blaOXA-195_1_HQ425493,beta-lactam,0.417,663,1590,54587107
blaOXA-196_1_HQ425494,beta-lactam,0.455,723,1590,54587107
blaOXA-197_1_HQ425495,beta-lactam,0.448,712,1590,54587107
blaOXA-200_1_HQ734811,beta-lactam,0.372,592,1590,54587107
blaOXA-201_1_HQ734812,beta-lactam,0.461,733,1590,54587107
blaOXA-202_1_HQ734813,beta-lactam,0.481,764,1590,54587107
blaOXA-206_1_AB634250,beta-lactam,0.481,764,1590,54587107
blaOXA-207_1_LLFS01000355,beta-lactam,0.477,761,1596,54587107
blaOXA-234_1_NG_050607,beta-lactam,0.481,764,1590,54587107
blaOXA-248_1_HE963769,beta-lactam,0.321,510,1590,54587107
blaOXA-249_1_HE963770,beta-lactam,0.367,584,1590,54587107
blaOXA-250_1_HE963771,beta-lactam,0.303,481,1590,54587107
blaOXA-254_1_AB781687,beta-lactam,0.481,764,1590,54587107
blaOXA-371_1_AB871653,beta-lactam,0.301,479,1590,54587107
blaADC-25_1_EF016355,beta-lactam,0.472,1060,2244,54587107
blaOXA-545_1_KY674541,beta-lactam,0.396,629,1590,54587107
blaOXA-556_1_KY126231,beta-lactam,0.302,480,1590,54587107
blaOXA-557_1_KY126232,beta-lactam,0.383,609,1590,54587107
blaOXA-315_1_KF057032,beta-lactam,0.376,598,1590,54587107
blaOXA-316_1_KF057033,beta-lactam,0.366,582,1590,54587107
blaOXA-260_1_APOR01000009,beta-lactam,0.489,778,1590,54587107
msr(E)_1_FR751518,macrolide,1.0,2892,2892,54587107
mph(E)_1_DQ839391,macrolide,1.0,1710,1710,54587107
mph(E)_2_JF769133,macrolide,0.964,1648,1710,54587107
sul2_1_AF542061,sulfonamide,0.943,1482,1572,54587107
sul2_2_AY034138,sulfonamide,1.0,1572,1572,54587107
sul2_3_HQ840942,sulfonamide,0.889,1398,1572,54587107
sul2_5_AY524415,sulfonamide,0.692,1088,1572,54587107
sul2_6_FN995456,sulfonamide,0.921,1448,1572,54587107
sul2_7_HM486907,sulfonamide,0.917,1508,1644,54587107
sul2_8_AJ877041,sulfonamide,0.917,1508,1644,54587107
sul2_9_FJ197818,sulfonamide,0.955,1570,1644,54587107
sul2_10_AM183225,sulfonamide,0.921,1454,1578,54587107
sul2_11_AY232670,sulfonamide,0.961,1510,1572,54587107
sul2_12_AF497970,sulfonamide,0.961,1510,1572,54587107
sul2_13_AJ289135,sulfonamide,0.959,1508,1572,54587107
sul2_14_AJ514834,sulfonamide,0.986,1556,1578,54587107
sul2_15_FJ968160,sulfonamide,0.961,1510,1572,54587107
